0.3585796636754577,-0.2939603363245423,0.1881796636754593,-0.3965203363245423,-0.03325433632454097,0.1261096636754594,0.3945696636754577,0.1028926636754591,0.2275796636754593,0.5317996636754555,0.1750496636754593,0.3267296636754577,0.047640963675459,-0.04941333632454099,0.04770022367545899,-0.3158803363245423,0.2161296636754593,0.3821196636754577,-0.2579203363245423,-0.2627103363245423,0.2887296636754578,0.5290996636754555,-0.4001903363245423,-0.3513203363245423,0.3607696636754577,0.3996296636754577,-0.4062803363245422,0.0154276636754589,0.03185966367545932,0.2263196636754593,-0.07653033632454094,0.4960696636754577,-0.2071903363245407,0.09083766367545898,0.2613296636754579,0.3406096636754578,0.4627796636754578,0.3886896636754577,0.1744696636754593,0.4064196636754577,-0.02907633632454082,0.4285896636754578,-0.3315003363245423,0.07468666367545899,0.2887596636754578,0.5273996636754554,-0.1621803363245407,-0.4188703363245423,-0.008244336324541053,0.2533096636754579,-0.2872603363245423,-0.3254903363245423,-0.01860533632454084,0.002882663675459044,-0.1526703363245407,0.2110496636754593,0.2939796636754577,0.3337096636754577,0.1519296636754594,-0.1588203363245407,-0.2238803363245409,0.06158366367545899,0.09033766367545898,-0.2345603363245409,0.03935136367545901,0.1887796636754593,-0.121870336324541,0.1112406636754591,0.1863996636754593,0.04919726367545897,0.3046496636754577,0.5238396636754554,0.4698396636754577,0.3401996636754577,-0.100880336324541,-0.09804033632454102,-0.4372203363245423,0.2332896636754593,-0.118790336324541,0.2031996636754593,0.2229796636754593,-0.2075203363245407,-0.4403903363245423,0.3435496636754578,0.2134996636754593,-0.05535033632454099,0.1654596636754593,-0.3253903363245423,0.4860696636754577,-0.1510903363245407,0.4262696636754577,0.1973196636754593,-0.3559403363245423,0.2239096636754593,-0.02556633632454084,-0.3183203363245423,0.3866596636754577,-0.3153303363245423,0.12555566367546,0.4164596636754577,-0.3520403363245423,0.3494096636754577,0.1954996636754593,0.3554296636754578,0.1271766636754595,-0.01800433632454084,0.3697196636754577,0.1580596636754593,0.3604996636754577,0.07341066367545898,-0.044184336324541,0.2902296636754578,-0.3240103363245423,-0.07562033632454093,0.3795496636754577,0.5294296636754554,0.4927596636754578,0.4741296636754577,0.3290496636754577,-0.1525003363245407,0.07716566367545898,-0.1610403363245407,-0.3785903363245423,0.3968396636754578,-0.2073903363245408,0.04110496367545901,-0.100940336324541,0.2950796636754578,0.05266666367545898,0.1484596636754594,-0.3188103363245423,0.2832196636754578,0.08668166367545899,0.3394596636754577,-0.3844103363245422,0.1473296636754594,0.1856896636754593,-0.2994303363245422,-0.2352703363245409,0.2454596636754593,-0.113120336324541,-0.1413103363245407,0.5153496636754554,-0.4540003363245422,0.4292896636754577,-0.2818503363245423,0.2229496636754593,-0.4110803363245423,0.1495196636754594,0.05074356367545897,-0.2144003363245407,0.07723566367545898,-0.04997933632454099,-0.5235803363245441,-0.02414233632454083,-0.2987403363245423,0.1669696636754593,0.2341796636754593,0.2377196636754593,0.03587066367545901,0.2955096636754578,0.04023896367545901,-0.1642103363245407,-0.3494303363245423,0.1725596636754592,0.3294796636754577,-0.2719403363245423,0.010144663675459,-0.3731903363245423,-0.1178903363245409,-0.4182703363245422,0.1585996636754593,0.4497096636754577,-0.3922403363245422,-0.3884903363245423,0.01681766367545912,-0.2322303363245409,-0.2430703363245408,0.2811396636754578,0.1698296636754593,0.1216736636754591,0.3466196636754577,0.03119366367545902,0.1745596636754593,-0.5684103363245442,-0.7045503363245441,-0.4929903363245423,0.00911066367545901,-0.1729903363245407,0.001530663675459033,0.1144646636754591,-0.1651503363245407,-0.1386203363245407,0.2130196636754593,-0.1439903363245407,-0.08613033632454095,0.5385696636754554,0.4511096636754577,-0.1325303363245407,0.3684496636754577,-0.0006423363245409811,-0.02251633632454083,-0.02785033632454084,0.1727396636754593,0.1684096636754593,0.2135196636754593,0.4337296636754577,-0.2740303363245423,0.01914866367545918,-0.6973103363245442,-0.4286903363245423,-0.06678033632454093,-0.5167303363245441,0.1514796636754594,-0.2102303363245407,-0.1317903363245407,-0.481960336324542,0.4528396636754577,-0.3527503363245423,0.1446356636754593,-0.3624103363245423,0.4145796636754577,0.1055566636754591,0.4879496636754577,-0.448156485930324,0.05664869034939095,-0.3106132746938187,-0.4140803363245423,-0.1248880355711498,-0.2820888195853041,-0.06875886533609196,0.1984162394791521,-0.1214000860605162,0.01532414242491707,0.241580250573419,0.1393434736342159,0.1801651595295611,-0.5781601344032852,-0.5142504600337102,0.3781703704552475,0.01013866399408673,0.2309337509704882,0.3789658088262617,-0.2104432632863524,0.2812150535654733,0.2740533824612751,-0.2203380954512549,0.1472697753754954,-0.2821303363245423,-0.06765033632454094,0.1967496636754593,-0.1637603363245407,-0.2018646703284256,0.2248433536863575,0.2474620153015253,0.2296904305932559,-0.1064113854056565,-0.1525736754554606,0.07098966367545899,0.08357366801335618,-0.1012499869516976,0.126623390187879,0.1121784047853163,-0.4343814630844081,-0.05034427753619891,-0.4542640586218372,0.1055590488293792,0.4727367837869051,0.04608314618498776,0.3210264986085798,0.1909773860464534,0.1300411734863286,0.264669218880678,0.2199342831651437,-0.1806470835999552,0.399760330833588,-0.4126403363245423,-0.2033403363245408,-0.04323133632454099,-0.1240903363245411,0.5203996636754555,-0.1190770725904823,0.3976488790892287,0.2593906288552081,-0.1497739980842707,-0.001343703332644844,-0.3090979411809234,-0.3527741807709384,-0.4035761349911502,-0.245348424299554,-0.4746505409044615,-0.3659207331259336,-0.5632504177349924,0.2526545842216156,0.1633875337758252,-0.4201147260290541,-0.2944483322776579,-0.09328307032729374,0.4083433621156132,0.5604483229169981,0.290072991435665,-0.3394090374980209,-0.1405954464032621,-0.1705038835415028,-0.1459003363245407,0.5438796636754556,0.1078076636754591,0.3706696636754577,0.3738618420928139,-0.2627676927311119,-0.1338784913190915,-0.3706030136200019,0.01634446819580451,0.1812569453439425,0.4099357269616674,-0.4448382403477552,-0.3008157247174458,-0.1303627201950272,-0.4743353985323345,-0.05468298928633274,0.2004223580117216,0.2106425524092374,0.3766044165845333,-0.1997506115741028,-0.06874969974278854,-0.1504971684529458,0.363569506115009,0.04816936390418924,-0.4138002626323558,-0.1341676344295171,0.004950570664352042,-0.07569226037695787,-0.07134033632454094,0.3899296636754577,0.04950186367545897,-0.1686003363245407,-0.4363762411689527,0.3950084726799032,-0.2334129632380086,-0.2957929768030995,-0.3399224022014916,0.003531347540030325,0.145354254437061,0.03901843118194082,0.197601922171553,-0.02222565316979551,-0.5595602647746452,0.3156927166038887,0.07627374738869379,0.4167561857027066,-0.1407502922444398,-0.05465685333062747,-0.1101021891386151,0.2148074791557149,0.3942376938258462,0.4646868409980042,0.09420593039939761,-0.2676995346885686,0.1827128398667472,0.5028743045018974,-0.2938603363245423,-0.114150336324541,-0.07695033632454093,-0.07998033632454089,-0.1607607413160881,-0.1629604186872778,0.133953043129988,-0.1167596259396002,0.4255580156263594,0.4172696636754578,0.3998016269931084,0.3637575640278907,-0.3187391773881176,-0.002572572692598818,0.4476043585759776,0.2123798216835003,-0.05034424731819524,0.2854595235800032,-0.4645531049248077,-0.5227382812109801,0.05007820946031485,-0.1617702126291124,0.07337738006978756,0.02928292736817675,0.06090385511240266,-0.2672662904401372,0.2940498706260048,0.4458881136624145,0.4346196636754577,-0.008661336324541023,-0.1984203363245407,-0.3069403363245423,-0.269200544567464,-0.4066817761623516,0.4874034504420163,0.4936498162934827,-0.1069255466785461,0.03929737870563091,-0.4889525475376261,0.1417529981786598,-0.4078277136759639,-0.1293690966639595,0.1718815513586775,-0.4495226206898976,-0.4666199276369316,-0.3627480771083746,-0.6254980018392471,-0.2233988671317507,-0.1433684790498204,-0.1496466233411607,0.020889524886685,-0.3408812027246385,0.2837058319927466,0.1992068678817842,-0.331014960707196,0.466203145008973,-0.2062903363245407,0.1705696636754593,-0.2689303363245423,-0.01536933632454079,-0.2398603363245409,-0.1865127559196384,0.4341788995906097,-0.2406175196397107,-0.01243903762382069,0.3707786849871807,-0.501326523764261,-0.4068334867203651,-0.552614084098903,0.05954767584531681,-0.4791593070167878,-0.3856868049067042,-0.003204834297271713,-0.6738556876295918,-0.005398626800617497,-0.1796627446463849,0.02073618525438934,0.3893333025783841,-0.5183991436234112,-0.2345395713821687,-0.1507510985309476,0.1179306348765342,0.423449917146737,0.1710590734148515,-0.3938703363245423,-0.07629033632454094,0.02563166367545917,0.1533296636754594,0.2512096636754583,0.136895430593256,-0.2689603663931824,0.2079596636754593,-0.2038372686533532,0.1521496636754594,0.08665763360681958,-0.4543055091354713,0.1298660275566175,-0.5559976495268182,-0.7295690504742666,0.0107364245103703,-0.2033241053642603,-0.2363171352262931,-0.01078641205423721,-0.6233015792446969,-0.1509483312808296,0.3328285807128253,-0.1292841022686482,0.2336026186072058,-0.07863367896850566,0.06458086841931834,-0.01711376695329785,0.404202640642654,-0.2542003363245423,0.1710396636754593,0.4377496636754578,-0.2626203363245423,0.5026580997712232,-0.3207803363245423,0.4826096636754577,-0.3657603363245422,0.3475557990178332,-0.2611719002287756,0.1187176636754591,0.1302606336068201,0.4379519888714764,0.2589551333566901,-0.01679960221945937,-0.4021590867745025,-0.8297102558649879,-0.6896753495510605,-0.6833807135598851,-0.5020728202483217,0.2537405946936614,-0.2649057041036153,-0.6122071905270255,-0.07947752953095849,-0.4757460950010056,-0.1196854669881641,-0.2344187972383566,-0.2664924610115793,0.1434566636754593,-0.1600903363245407,-0.4015303363245423,0.3183996636754577,0.3791596636754577,0.1806596636754593,0.5163380997712227,0.3423219644288482,0.2098196636754593,0.3574796636754577,-0.2531080355711518,0.4519896636754577,-0.2632770135150443,-0.1105315019068897,-0.1054991506379786,-0.6271499702979302,0.1078532391731018,-0.4203842644952933,0.05876318481122906,-0.1664984823539439,0.1681155768534376,0.01028518484801063,-0.5860974103221496,-0.3351977171279282,-0.168217305074372,-0.3556284937521212,-0.1937793553565513,-0.01763168285322773,0.269559663675458,0.5328196636754555,0.4637596636754577,-0.3685903363245422,-0.2258503363245409,0.09423396442884997,-0.3192503363245422,-0.2833295694067451,0.3893119644288482,-0.0844103363245409,-0.3297303363245423,-0.14261803557115,-0.2078635648974387,0.3309538533428307,-0.5696475325918905,0.04338528197878179,-0.04551622737827272,-0.4916564558978938,-0.3857895239703718,-0.3315708805596437,-0.4405217524501955,-0.3381140979976223,-0.5282147983829937,-0.2060977223918548,-0.5340878567213307,0.4123554799145114,0.1176279345114348,-0.02282740288527859,-0.2898303363245422,-0.3811203363245423,0.4834096636754577,-0.09134033632454096,0.4835519644288482,0.2791857990178332,0.09960966367545905,0.1108516636754591,0.1480634681958047,0.270789663675458,0.05947566367545898,0.2169296636754593,-0.1861239857708882,-0.4137414305134116,-0.429732493167172,-0.1231683438688556,-0.0114802193501901,0.4896736005149337,0.07920346877982182,-0.127097472484891,-0.3550732712708922,0.2834038528745792,0.2842859105904023,0.2049745884717108,0.2500423960566421,0.3839565350585303,0.0920589175173103,-0.2078486281764514,-0.4670303363245419,0.4587996636754577,0.2225796636754593,0.3083896636754577,-0.3451703363245422,-0.3621872686533544,0.2761019644288484,-0.1571895694067441,-0.3340203363245423,0.03850096367545901,-0.1108995994753834,-0.0995203663931804,-0.4333580851713792,-0.178896445051127,0.4533567664069995,-0.4600966500298255,0.1240493335437958,-0.03676508080777262,-0.1953880787410869,0.02811974507176538,-0.2918076660380946,-0.6105530648063112,-0.2086754372265116,0.2045153361461156,0.3892192841486517,-0.2077787032861524,-0.04930603251764618,-0.2244493114287534,-0.07471033632454094,0.04233046367545899,0.1207646636754591,0.4685596636754577,0.4687196636754578,0.3864396636754577,-0.04947603557115009,0.4902804305932548,0.1871096636754593,-0.2383903363245408,-0.4037103363245423,0.3420296636754577,-0.5089749448883299,0.1479072539531327,0.194068060399912,0.4958965616480605,0.2491712976732072,0.1615225707035819,-0.2609703811529024,-0.1039901065630117,-0.09753497718403933,-0.1112432993633673,0.2636647422797438,-0.01464053131979656,-0.221468802598287,0.3085612742003625,-0.2105066408469717,-0.09658936542908265,0.1252886636754593,-0.3737103363245423,-0.1681003363245407,0.102590663675459,-0.194972667146571,0.3270996636754577,-0.2681003363245423,-0.4005503363245423,0.10383896442885,0.5790842651822393,0.2146796636754593,0.03430579901783479,0.4547912638427728,-0.2569815193120047,0.3442774025093496,0.3657708938774479,-0.2867798736304746,-0.02671318631545412,0.06956584934177609,0.3664518269453524,-0.1296979353972721,-0.4783545361411999,-0.06803846627784065,-0.09672166698756618,0.2257412066980196,0.2570895387257557,-0.1528350841749204,-0.4974511421638412,0.4048196636754577,-0.4116503363245423,-0.1369403363245407,-0.05353033632454098,0.4056896636754577,0.5366396636754552,0.4412796636754577,0.1678396636754593,0.5693196636754558,0.1862496636754593,0.1760396636754593,0.1747196636754593,0.06361266367545898,0.08611366367545897,-0.2612103363245423,-0.2000203363245407,0.1000676636754591,-0.111440336324541,0.2297596636754593,0.124281663675459,0.03007166367545918,0.2800396636754579,-0.5020603363245442,0.2514896636754584,-0.1752303363245407,0.2615896636754579,-0.4627503363245418,-0.3018603363245423,-0.2134503363245407,-0.4451103363245423,0.2022496636754593,-0.09410033632454094,0.3367396636754577,-0.2142803363245407,0.3144496636754577,-0.1879103363245407,0.1652796636754593,0.3405996636754577,0.3200296636754577,0.4673096636754577,0.6354196636754559,-0.2082603363245407,0.3357896636754577,0.2418696636754593,0.4516896636754577,-0.1819103363245407,-0.2458703363245408,0.3149796636754577,0.2465396636754593,-0.4201303363245423,-0.2162603363245407,-0.2148503363245407,-0.2396603363245409,0.2036896636754593,-0.2248903363245409,0.4258196636754577,0.3434496636754577,0.4054896636754577,-0.02794033632454083,0.4534196636754577,-0.02481433632454085,0.2985596636754577,0.3331396636754577,0.2775396636754578,0.4239996636754577,0.3383196636754577,-0.1507703363245407,-0.101920336324541,-0.3015603363245423,-0.3317303363245422,0.1715096636754593,-0.3493803363245423,-0.4235203363245423,0.2392096636754593,-0.1768403363245407,-0.3550403363245423,0.02545366367545917,-0.2491203363245401,0.1084596636754591,0.3919296636754577,-0.2568803363245423,-0.02508233632454084,-0.1338803363245407,0.3978496636754577,0.3501296636754577,-0.109120336324541,-0.07845033632454088,-0.3397103363245423,-0.4151103363245423,0.1311746636754594,-0.2000703363245407,0.08595066367545898,0.3078596636754578,-0.4522503363245423,-0.2150203363245407,-0.2840703363245423,0.2516396636754583,-0.002042336324540957,-0.2617403363245422,-0.2121403363245407,-0.2939503363245423,-0.119530336324541,-0.3841003363245423,0.01117966367545899,-0.2142903363245407,0.24985966367546,-0.4016103363245423,-0.2549803363245423,0.5216696636754555,0.1607196636754593,0.5219096636754554,0.1760896636754593,0.4357396636754577,-0.1407403363245407,0.1342056636754593,0.4612096636754577
